,,,,,,,,,,,,,,,,,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,"Cabbage, African",Brassica carinata A. Braun,Brassicaceae,"Mustard, Ethiopian",First season,13/02,30/04,20,,null-null,120-180 null,10/06,15/08,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,"Cabbage, African",Brassica carinata A. Braun,Brassicaceae,"Mustard, Ethiopian",Second season,12/06,31/08,20,,null-null,120-180 null,25/09,31/01,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,Carrot,Daucus carota L.,Apiaceae,,,01/01,31/12,0.35,,null-null,80-110 null,01/01,31/12,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,Chick-pea,Cicer arietinum L.,Fabaceae,Gram,First season,03/03,25/03,115,,null-null,78-135 null,20/07,31/08,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,Chick-pea,Cicer arietinum L.,Fabaceae,Gram,Second season,25/06,12/11,115,,null-null,78-135 null,25/09,05/02,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,Garlic,Allium sativum L.,Alliaceae,,First season,13/03,30/04,"1,000-1,250",,null-null,120-150 null,12/06,31/07,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,Garlic,Allium sativum L.,Alliaceae,,Second season,20/08,25/11,"1,000-1,250",,null-null,120-150 null,15/12,05/03,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,Lentil,Lens culinaris Medik.,Fabaceae,,First season,13/02,30/04,65,,null-null,94-130 null,10/06,15/08,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,Lentil,Lens culinaris Medik.,Fabaceae,,Second season,12/06,31/08,65,,null-null,94-130 null,25/09,31/01,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,Maize,Zea mays L.,Poaceae,Corn,,10/03,10/06,25,,null-null,105-163 null,01/07,31/10,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,"Millet, proso",Panicum miliaceum L.,Poaceae,"Millet, golden",,25/02,31/03,25,,null-null,125-160 null,05/08,30/09,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,Nigerseed (Noug),Guizotia abyssinica (L.f) Cass,Compositae,,First season,06/03,23/03,20,,null-null,120-170 null,23/07,15/08,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,Nigerseed (Noug),Guizotia abyssinica (L.f) Cass,Compositae,,Second season,05/06,23/06,20,,null-null,120-170 null,23/07,15/08,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,Onion,Allium cepa L.,Alliaceae,,,12/03,15/04,"1,200-1,250",,null-null,100-140 null,15/06,31/07,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,"Pea, dry",Pisum sativum L.,Fabaceae,,First season,13/02,15/04,150,,null-null,95-160 null,10/06,31/07,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,"Pea, dry",Pisum sativum L.,Fabaceae,,Second season,12/06,31/08,150,,null-null,95-160 null,25/09,31/01,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,"Pea, grass",Lathyrus sativus L.,Fabaceae,Indian Pea,First season,13/02,31/03,90,,null-null,95-140 null,10/06,15/08,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,"Pea, grass",Lathyrus sativus L.,Fabaceae,Indian Pea,Second season,10/07,31/08,90,,null-null,95-140 null,15/10,31/01,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,"Pepper, sweet",Capsicum annuum L.,Solanaceae,,,12/03,15/04,0.8,,null-null,100-150 null,13/06,25/08,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,Potato,Solanum tuberosum L.,Solanaceae,,First season,05/03,27/04,"2,000",,null-null,85-145 null,15/06,31/08,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,Potato,Solanum tuberosum L.,Solanaceae,,Second season,05/08,31/08,"2,000",,null-null,85-145 null,05/12,15/10,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,Rice,Oryza sativa L.,Poaceae,,,01/06,20/06,60,,null-null,67-115 null,25/09,15/11,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,Safflower,Carthamus tinctorius L.,Asteraceae,,First season,06/03,31/03,20,,null-null,110-150 null,15/06,31/07,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,Safflower,Carthamus tinctorius L.,Asteraceae,,Second season,25/05,31/07,20,,null-null,110-150 null,25/09,22/11,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,Sorghum,Sorghum bicolor (L.) Moench,Poaceae,,,27/02,23/05,8,,null-null,121-220 null,15/06,30/11,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,Sugarcane,Saccharum officinarum L.,Poaceae,,,15/12,10/03,"12,500-20,000",,null-null,360-720 null,12/12,30/04,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,Sunflower,Helianthus annuus L.,Asteraceae,,,06/03,31/03,20,,null-null,85-150 null,15/06,31/07,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,Sweet potato,Ipomoea batatas (L.) Lam.,Convolvulaceae,,,05/03,12/04,"33,333",,null-null,120-170 null,15/06,20/07,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,Taro,Colocasia esculenta (L.) Schott,Araceae,,,15/03,30/04,"2,000",,null-null,270-330 null,12/12,31/01,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,Teff,Eragrostis tef (Zuccagni) Trotter,Poaceae,,,20/03,12/08,25,,null-null,78-123 null,13/06,20/12,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,Tomato,Lycopersicon esculentum Mill.,Solanaceae,,,01/01,31/12,0.5,,null-null,75-130 null,01/01,31/12,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,"Wheat, common",Triticum aestivum L.,Poaceae,"Wheat, bread",First season,10/03,20/04,150,,null-null,104-170 null,10/06,31/07,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,"Wheat, common",Triticum aestivum L.,Poaceae,"Wheat, bread",Second season,15/08,30/09,150,,null-null,104-170 null,15/12,25/02,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,"Wheat, durum",Triticum turgidum L. subsp. durum,Poaceae,,First season,10/03,20/04,150,,null-null,110-160 null,10/06,31/07,
Ethiopia,"Moist Agro-ecology (hot to warm lowlands, tepid to cool moist mid highlands and cold to very cold sub-afroalpine to afroalpine)","Pawe in Benishangul Gumuz, West Afar margional areas in Afar, South Omo and Segen valley in Southern Nations and Nationallities people Regional State, Teltelie, Borena Negele, Bale, Asebe Teferi, Bedisa, Alemaya, Kari and Tirma, West Showa, Abay gorge, Ab",Cultivation of both annual and perennial crops is a common practice well as mixed farming. In some part of the zone annual crops especially cereal based crop cultivation is the dominant agricultural practice. Livestock rearing is also practiced as a secondary activity.,"Wheat, durum",Triticum turgidum L. subsp. durum,Poaceae,,Second season,15/08,30/09,150,,null-null,110-160 null,15/12,25/02,
Ethiopia,Per-humid agro-ecology (hot to warm lowlands and tepid to cool mid highlands),Mizan and Bench Maji zones in the Southern Nations and Nationalities People Regional State.,"Cultivation of annual and perennial corps and partly shifting cultivation is a common agricultural practice. Enset, khat and fruit crops are the dominant perennial crops grown in the area.",Banana,Musa ×paradisiaca L.,Musaceae,,,01/01,31/12,500,,null-null,523 null,01/01,31/12,
Ethiopia,Per-humid agro-ecology (hot to warm lowlands and tepid to cool mid highlands),Mizan and Bench Maji zones in the Southern Nations and Nationalities People Regional State.,"Cultivation of annual and perennial corps and partly shifting cultivation is a common agricultural practice. Enset, khat and fruit crops are the dominant perennial crops grown in the area.","Banana, Abyssinian",Ensete ventricosum (Welw.) Cheesman,Musaceae,Enset,,01/01,31/12,"2,000",,null-null,3-4 null,01/01,31/12,
Ethiopia,Per-humid agro-ecology (hot to warm lowlands and tepid to cool mid highlands),Mizan and Bench Maji zones in the Southern Nations and Nationalities People Regional State.,"Cultivation of annual and perennial corps and partly shifting cultivation is a common agricultural practice. Enset, khat and fruit crops are the dominant perennial crops grown in the area.",Garlic,Allium sativum L.,Alliaceae,,,23/03,30/04,"1,000-1,250",,null-null,120-150 null,20/07,31/07,
Ethiopia,Per-humid agro-ecology (hot to warm lowlands and tepid to cool mid highlands),Mizan and Bench Maji zones in the Southern Nations and Nationalities People Regional State.,"Cultivation of annual and perennial corps and partly shifting cultivation is a common agricultural practice. Enset, khat and fruit crops are the dominant perennial crops grown in the area.",Maize,Zea mays L.,Poaceae,Corn,,10/02,30/04,25,,null-null,105-163 null,10/06,30/09,
Ethiopia,Per-humid agro-ecology (hot to warm lowlands and tepid to cool mid highlands),Mizan and Bench Maji zones in the Southern Nations and Nationalities People Regional State.,"Cultivation of annual and perennial corps and partly shifting cultivation is a common agricultural practice. Enset, khat and fruit crops are the dominant perennial crops grown in the area.",Potato,Solanum tuberosum L.,Solanaceae,,First season,12/02,28/02,"2,000",,null-null,85-145 null,15/06,20/07,
Ethiopia,Per-humid agro-ecology (hot to warm lowlands and tepid to cool mid highlands),Mizan and Bench Maji zones in the Southern Nations and Nationalities People Regional State.,"Cultivation of annual and perennial corps and partly shifting cultivation is a common agricultural practice. Enset, khat and fruit crops are the dominant perennial crops grown in the area.",Potato,Solanum tuberosum L.,Solanaceae,,Second season,05/06,30/06,"2,000",,null-null,85-145 null,25/09,15/12,
Ethiopia,Per-humid agro-ecology (hot to warm lowlands and tepid to cool mid highlands),Mizan and Bench Maji zones in the Southern Nations and Nationalities People Regional State.,"Cultivation of annual and perennial corps and partly shifting cultivation is a common agricultural practice. Enset, khat and fruit crops are the dominant perennial crops grown in the area.",Sorghum,Sorghum bicolor (L.) Moench,Poaceae,,,12/02,30/04,8,,null-null,121-220 null,20/06,30/09,
Ethiopia,Per-humid agro-ecology (hot to warm lowlands and tepid to cool mid highlands),Mizan and Bench Maji zones in the Southern Nations and Nationalities People Regional State.,"Cultivation of annual and perennial corps and partly shifting cultivation is a common agricultural practice. Enset, khat and fruit crops are the dominant perennial crops grown in the area.",Sugarcane,Saccharum officinarum L.,Poaceae,,,15/12,10/03,"12,500-20,000",,null-null,360-720 null,12/12,30/04,
Ethiopia,Per-humid agro-ecology (hot to warm lowlands and tepid to cool mid highlands),Mizan and Bench Maji zones in the Southern Nations and Nationalities People Regional State.,"Cultivation of annual and perennial corps and partly shifting cultivation is a common agricultural practice. Enset, khat and fruit crops are the dominant perennial crops grown in the area.",Sweet potato,Ipomoea batatas (L.) Lam.,Convolvulaceae,,First season,12/02,28/02,"33,333",,null-null,120-170 null,15/06,20/07,
Ethiopia,Per-humid agro-ecology (hot to warm lowlands and tepid to cool mid highlands),Mizan and Bench Maji zones in the Southern Nations and Nationalities People Regional State.,"Cultivation of annual and perennial corps and partly shifting cultivation is a common agricultural practice. Enset, khat and fruit crops are the dominant perennial crops grown in the area.",Sweet potato,Ipomoea batatas (L.) Lam.,Convolvulaceae,,Second season,05/06,30/06,"33,333",,null-null,120-170 null,25/09,15/12,
Ethiopia,Per-humid agro-ecology (hot to warm lowlands and tepid to cool mid highlands),Mizan and Bench Maji zones in the Southern Nations and Nationalities People Regional State.,"Cultivation of annual and perennial corps and partly shifting cultivation is a common agricultural practice. Enset, khat and fruit crops are the dominant perennial crops grown in the area.",Taro,Colocasia esculenta (L.) Schott,Araceae,,,06/02,20/02,"2,000",,null-null,270-330 null,12/12,31/01,
